journal             human               resources           12
rise                epo                 over                1
rise                nearly              fast                1
rise                undoubtedly         partially           1
rises               projections         imply               1
rising              two                 however             1
robert              plotnick            demographic         1
robert              plotnick            felicity            1
robert              plotnick            real                1
robert              plotnick            tim                 1
roughly             approximated        lower               1
roughly             constant            around              1
rounded             figures             shown               1
s                   department          commerce            1
s                   govern              ment                1
s                   government          printing            1
s                   help                obtaining           1
s                   projection          growth              1
s                   short               term                1
s                   time                median              1
s                   upper               bound               1
s                   upper               range               1
s                   worth               gap                 1
same                all                 values              1
same                methodology         could               1
same                rate                adjustments         1
same                rate                during              1
same                rate                estimation          1
same                rate                over                1
same                rounded             figures             1
samuel              kotz                continuous          1
scenario            assumes             society             1
scenario            assumes             total               1
scenario            likely              does                1
scenario            see                 how                 1
scenario            shows               reduction           1
scenario            suggests            degree              1
scenario            transfers           assumed             1
scenario            transfers           gnp                 1
scenario            under               two                 1
scenario            unlikely            occur               1
scenario            what                poverty             1
scenarios           about               changes             1
scenarios           about               future              1
scenarios           about               growth              1
scenarios           about               transfer            1
scenarios           done                equations           1
scenarios           highly              unlikely            1
scenarios           projections         poverty             1
scenarios           which               t                   1
scenarios           which               transfers           1
se                  contri              butes               1
seattle             denver              experiments         1
second              aed                 grows               1
second              column              table               1
second              equation            available           1
second              existing            funds               1
second              scenario            assumes             1
second              scenario            transfers           1
second              various             assumptions         1
secre               tary                planning            1
section             does                cover               1
section             gives               earnings            1
section             i                   presents            1
section             i                   sources             1
section             i                   yield               1
section             ii                  develops            1
section             iii                 applies             1
section             iv                  presents            1
section             relevance           study               1
sections            makes               assumptions         1
secular             changes             earnings            1
secular             increase            earnings            1
secular             variable            overall             1
secular             variable            s                   1
security            office              assistant           1
see                 aitchison           brown               1
see                 allen               uhalde              1
see                 cain                watts               1
see                 congres             sional              1
see                 danziger            plotnick            1
see                 how                 sensitive           1
see                 johnson             kotz                1
see                 just                how                 1
see                 reach               levels              1
see                 u                   s                   1
see                 wharton             magazine            1
seem                have                ignored             1
seem                ignore              possi               1
seem                unlikely            least               1
seemed              clear               growth              1
seemed              confirm             view                1
seems               clear               unless              1
seems               implausible         f                   1
seen                most                clearly             1
sensi               tive                projections         1
sensitive           demographic         changes             1
sensitive           functional          form                1
sensitive           improvements        macroeconomic       1
sensitive           results             assumptions         1
sensitivity         earnings            changes             1
separate            demographic         group               1
separately          earnings            poor                1
series              already             reflects            1
series              anything            over                1
series              made                should              1
series              simplifications     since               1
series              which               does                1
serves              starting            point               1
service             workers             might               1
set                 offsetting          events              1
set                 poverty             line                1
set                 so                  aed                 1
sharp               poverty             reduction           1
sheldon             danziger            conference          1
sheldon             danziger            eugene              1
sheldon             danziger            robert              1
sheldon             danziger            s                   1
shift               composition         welfare             1
shifting            function            left                1
shifts              were                partially           1
shifts              which               projected           1
shifts              would               project             1
short               term                forecast            1
shortfall           relative            poverty             1
shortfalls          develop             second              1
shot                reductions          poverty             1
should              compared            observed            1
should              forget              people              1
should              only                make                1
should              viewed              examples            1
show                both                measures            1
show                considerable        drop                1
show                how                 sensi               1
show                substantial         increase            1
showing             relationship        between             1
shown               later               earnings            1
shown               parentheses         estimation          1
shown               rather              simple              1
shown               section             i                   1
shown               table               gottschalk          1
shows               growth              rate                1
shows               keeping             transfers           1
shows               measure             which               1
shows               projected           transfers           1
shows               proportion          house               1
shows               proportion          households          1
shows               reduction           incidence           1
shows               results             estimating          1
side                since               projections         1
side                since               seattle             1
significantly       negative            required            1
similar             reduced             form                1
similar             stages              cycle               1
similiar            discussions         impact              1
simple              equation            only                1
simple              matter              find                1
simple              modification        projection          1
simple              projection          ep                  1
simple              reduced             form                1
simplifications     since               denominator         1
simulate            under               alternative         1
simultaneously      determine           aed                 1
since               according           report              1
since               all                 unemployment        1
since               all                 variables           1
since               allows              units               1
since               ar                  might               1
since               definition          t                   1
since               kind                programs            1
since               labor               supply              1
since               log                 normal              1
since               m                   log                 1
since               method              takes               1
since               methodology         developed           1
since               n                   enters              1
since               o                   reflects            1
since               part                rise                1
since               projections         poverty             1
since               seattle             denver              1
since               transfers           grow                1
since               we                  know                1
since               which               based               1
single              parent              families            1
single              point               yields              1
sional              budget              office              1
sionary             years               despite             1
size                adjustment          depend              1
size                earnings            poor                1
size                labor               supply              1
size                total               cash                1
skidmore            progress            against             1
slightly            lower               than                1
slope               earnings            distribu            1
slow                growth              aed                 1
slowly              over                projection          1
slowly              which               keeps               1
sluggish            behavior            earnings            1
small               base                would               1
small               both                values              1
smaller             aed                 leads               1
smeeding            anonymous           referees            1
smeeding            antipoverty         effectiveness       1
smolensky           paul                smolensky           1
smolensky           public              assistance          1
smolensky           public              expenditures        1
so                  aed                 equation            1
so                  far                 necessary           1
so                  highly              correlated          1
social              insurance           programs            1
society             willing             devote              1
society             would               freezing            1
solely              basis               expected            1
solely              terms               n                   1
solve               t                   aed                 1
solved              method              calculating         1
some                additional          one                 1
some                burden              off                 1
some                cyclical            variation           1
some                data                george              1
some                data                used                1
some                earnings            enough              1
some                households          may                 1
some                its                 increased           1
some                labor               supply              1
some                low                 earnings            1
some                rather              strong              1
some                steps               taken               1
some                zero                earners             1
somewhat            lower               long                1
source              trend               poverty             1
source              unearned            income              1
sources             income              have                1
sources             income              over                1
specific            interest            exchange            1
specific            projections         official            1
specifying          y                   differ              1
specifying          y                   further             1
specifying          y                   study               1
spell               out                 scenarios           1
spent               cash                plus                1
squares             since               labor               1
stability           effects             transfers           1
stage               least               squares             1
stamps              housing             assistance          1
standard            devia               tion                1
standard            deviation           cr                  1
standard            deviation           earnings            1
standard            deviation           estimated           1
standard            deviation           income              1
standard            deviation           o                   1
standard            deviation           which               1
standard            errors              shown               1
standard            log                 linear              1
standardize         two                 variables           1
stanley             h                   masters             1
start               growing             large               1
starting            point               specifying          1
status              families            under               1
stayed              roughly             constant            1
step                involved            projecting          1
step                projecting          earnings            1
step                toward              integrating         1
steps               first               earnings            1
steps               taken               change              1
stopped             working             just                1
stops               counting            dollars             1
strong              assumptions         e                   1
strong              effect              lowering            1
strong              labor               market              1
strong              work                discincentives      1
struc               tural               changes             1
structure           earnings            oxford              1
structure           labor               markets             1
studies             have                obtained            1
studies             see                 cain                1
studies             seem                have                1
studies             were                attained            1
studies             yielded             growth              1
study               equations           table               1
subject             much                controversy         1
substan             tially              from                1
substantial         drop                absolute            1
substantial         econo               mic                 1
substantial         economic            growth              1
substantial         increase            proportion          1
substantial         increases           cash                1
substantial         increases           participation       1
substantially       among               demographic         1
substantially       even                face                1
substantially       faster              than                1
substantially       further             declines            1
substantially       through             higher              1
substantially       while               nonlabor            1
substitu            tion                elasticities        1
substitute          resulting           equation            1
substitution        elasticities        which               1
substitution        leisure             home                1
sufficient          maintain            existing            1
sufficient          offset              slow                1
sufficient          substantial         drop                1
sufficiently        fast                meet                1
sufficiently        large               reduce              1
sufficiently        small               both                1
suggest             transfer            growth              1
suggest             unless              steps               1
suggests            degree              which               1
suitable            transformation      function            1
suited              either              incorporate         1
sum                 earnings            shortfall           1
summary             measure             poverty             1
summary             synthesis           evidence            1
superior            simple              projection          1
supply              assumption          incidence           1
supply              earnings            poverty             1
supply              eds                 glen                1
supply              effects             actual              1
supply              effects             can                 1
supply              effects             deviation           1
supply              effects             income              1
supply              poor                paper               1
supply              reductions          induced             1
supply              reductions          transfer            1
supply              response            allow               1
supply              response            assumptions         1
supply              response            changes             1
supply              response            makes               1
supply              response            may                 1
supply              response            we                  1
supply              responses           changes             1
supply              responses           explored            1
supply              responses           low                 1
supply              responses           projec              1
supply              responses           transfers           1
supply              studies             have                1
supply              transfers           do                  1
supply              which               crucial             1
survey              tape                column              1
swamp               reader              too                 1
synthesis           evidence            income              1
system              washington          american            1
systematic          way                 equation            1
t                   aed                 adj                 1
t                   aed                 approaches          1
t                   aed                 can                 1
t                   aed                 following           1
t                   aed                 has                 1
t                   aed                 increases           1
t                   aed                 notice              1
t                   aed                 one                 1
t                   aed                 relatively          1
t                   aed                 significantly       1
t                   aed                 where               1
t                   can                 never               1
t                   cr                  obtain              1
t                   depends             y                   1
t                   estimating          equation            1
t                   exceed              one                 1
t                   from                growing             1
t                   gain                directly            1
t                   gap                 filling             1
t                   gives               growth              1
t                   grows               diminishing         1
t                   i                   could               1
t                   i                   implicitly          1
t                   i                   show                1
t                   includes            all                 1
t                   increases           t                   1
t                   large               porportion          1
t                   log                 overall             1
t                   proportion          those               1
t                   secular             variable            1
t                   t                   aed                 1
t                   t                   which               1
t                   t                   x                   1
t                   those               readers             1
t                   used                calculate           1
t                   we                  can                 1
t                   where               x                   1
t                   which               would               1
t                   would               have                1
t                   would               however             1
t                   x                   t                   1
table               t                   croder              1
tail                log                 normal              1
tail                section             relevance           1
take                useful              first               1
taken               change              structure           1
taken               from                masters             1
taken               from                series              1
takes               account             fact                1
takes               factors             explicitly          1
taking              account             demographic         1
taking              some                burden              1
taking              total               derivative          1
target              efficiency          latter              1
target              efficiency          programs            1
target              efficiency          transfers           1
target              funds               when                1
target              population          while               1
targeted            low                 income              1
targeting           funds               effort              1
tary                planning            evaluation          1
tary                withdrawal          response            1
tax                 rate                decreased           1
technical           description         project             1
technique           developed           earlier             1
technique           developed           muth                1
technique           paper               divided             1
ten                 years               note                1
tend                cancel              out                 1
term                forecasts           demographic         1
terms               aed                 can                 1
terms               cumulative          normal              1
terms               however             projected           1
terms               n                   o                   1
terms               poverty             line                1
th                  o                   equation            1
than                doubling            over                1
than                income              deficits            1
than                over                estimation          1
than                poverty             line                1
than                previous            five                1
than                real                per                 1
than                transfers           grew                1
than                transfers           which               1
than                zero                less                1
theoretical         underpinnings       anderson            1
therefore           already             reflects            1
therefore           depend              only                1
therefore           fairly              accurately          1
therefore           households          earnings            1
therefore           pecularity          one                 1
therefore           proportion          female              1
therefore           upper               bound               1
therefore           use                 range               1
therefore           well                suited              1
therefore           year                dropped             1
thesis              some                households          1
thesis              thesis              some                1
third               cash                transfers           1
third               equations           dependent           1
third               fourth              scenarios           1
third               we                  may                 1
thornton            et                  al                  1
thornton            richard             j                   1
those               assumed             study               1
those               backwash            may                 1
those               bottom              distribution        1
those               earnings            averge              1
those               positive            earnings            1
those               readers             who                 1
those               transfers           received            1
though              definition          has                 1
though              elasticity          differed            1
though              scenario            unlikely            1
though              t                   depends             1
through             aed                 impact              1
through             expansion           transfers           1
through             set                 offsetting          1
throughout          paper               poverty             1
thus                keeping             per                 1
thus                keeping             ratio               1
thus                reducing            posttransfer        1
thus                taking              some                1
ti                  earnings            transfers           1
tight               labor               markets             1
tim                 smeeding            anonymous           1
time                during              which               1
time                has                 been                1
time                median              income              1
time                t                   log                 1
time                t                   secular             1
time                taking              total               1
timothy             m                   smeeding            1
tion                between             earned              1
tion                elasticities        labor               1
tion                hence               rate                1
tion                may                 differ              1
tion                which               seems               1
tions               aid                 can                 1
tions               earned              unearned            1
tions               two                 parameters          1
tive                projections         assumptions         1
together            households          columns             1
together            projection          ep                  1
together            yield               ep                  1
too                 many                scenarios           1
torical             rate                kind                1
total               amount              spent               1
total               amount              transfers           1
total               cash                kind                1
total               derivate            following           1
total               derivative          daed                1
total               effort              relationship        1
total               house               holds               1
total               households          f                   1
total               incomes             earnings            1
total               money               income              1
total               transfers           increases           1
total               unemployment        rates               1
totally             stopped             working             1
toward              integrating         transfers           1
toward              summary             synthesis           1
trans               fer                 policy              1
trans               fers                even                1
transfer            expenditures        second              1
transfer            expenditures        would               1
transfer            growth              difficult           1
transfer            growth              hence               1
transfer            growth              keeping             1
transfer            growth              multiplying         1
transfer            growth              one                 1
transfer            growth              reduced             1
transfer            growth              shown               1
transfer            growth              which               1
transfer            growth              y                   1
transfer            induced             growth              1
transfer            payments            assumptions         1
transfer            policy              incidence           1
transfer            programs            plotnick            1
transfer            scenarios           projections         1
transfers           aed                 resulting           1
transfers           aed                 series              1
transfers           analysis            introduction        1
transfers           assumed             increase            1
transfers           based               some                1
transfers           can                 seen                1
transfers           cash                kind                1
transfers           continue            grow                1
transfers           continued           past                1
transfers           could               lead                1
transfers           could               limit               1
transfers           discussion          paper               1
transfers           distribution        income              1
transfers           do                  continue            1
transfers           do                  follow              1
transfers           dt                  dt                  1
transfers           during              period              1
transfers           earnings            via                 1
transfers           effect              transfers           1
transfers           exact               value               1
transfers           f                   should              1
transfers           family              stability           1
transfers           finally             we                  1
transfers           first               assumes             1
transfers           forecasts           any                 1
transfers           from                statistical         1
transfers           gap                 filling             1
transfers           gives               guidance            1
transfers           gnp                 ratio               1
transfers           grew                higher              1
transfers           grew                same                1
transfers           grow                grow                1
transfers           grow                rapidly             1
transfers           grow                same                1
transfers           have                strong              1
transfers           however             subject             1
transfers           ii                  projection          1
transfers           impact              labor               1
transfers           implicitly          assume              1
transfers           include             cash                1
transfers           increases           gap                 1
transfers           independent         variable            1
transfers           journal             human               1
transfers           make                up                  1
transfers           more                than                1
transfers           other               hand                1
transfers           over                estimation          1
transfers           over                period              1
transfers           paper               develops            1
transfers           plotnick            s                   1
transfers           postfisc            distribution        1
transfers           poverty             reduction           1
transfers           projections         posttransfer        1
transfers           proportion          gnp                 1
transfers           reader              can                 1
transfers           received            earnings            1
transfers           received            households          1
transfers           received            ith                 1
transfers           reduces             aed                 1
transfers           resulting           labor               1
transfers           shown               later               1
transfers           since               methodology         1
transfers           specific            interest            1
transfers           sufficient          offset              1
transfers           t                   estimating          1
transfers           t                   proportion          1
transfers           target              efficiency          1
transfers           therefore           well                1
transfers           transfers           grow                1
transfers           unearned            income              1
transfers           which               also                1
transfers           while               consensus           1
transfers           would               received            1
transfers           would               sufficiently        1
transformation      function            linear              1
translate           increases           total               1
translate           t                   t                   1
translated          projections         aggregate           1
translated          projections         incidence           1
trend               posttransfer        poverty             1
trend               poverty             reduction           1
trend               series              anything            1
trend               variables           however             1
trends              continue            increased           1
trends              poverty             ignore              1
trends              transfers           aed                 1
trends              two                 sources             1
trickle             down                peters              1
trickle             down                poor                1
trickle             down                relationship        1
trickle             down                substantially       1
trickle             down                through             1
trickle             down                view                1
try                 decrease            poverty             1
tural               changes             reduce              1
turn                leads               different           1
turn                out                 quite               1
two                 estimated           equations           1
two                 forecasting         years               1
two                 however             tend                1
two                 known               values              1
two                 labor               supply              1
two                 parameters          income              1
two                 projected           values              1
two                 reasons             believe             1
two                 sources             income              1
two                 stage               least               1
two                 steps               first               1
two                 variables           therefore           1
u                   against             time                1
u                   cyclical            variable            1
u                   o                   epo                 1
u                   quite               sensitive           1
u                   s                   govern              1
u                   s                   government          1
u                   standard            deviation           1
uhalde              long                range               1
unanswered          question            how                 1
under               alternative         assumptions         1
under               alternative         definitions         1
under               conditions          changing            1
under               optimistic          assumptions         1
under               reporting           earnings            1
under               social              insurance           1
under               two                 labor               1
underlying          forces              causing             1
understates         poverty             reduction           1
undoubtedly         partially           due                 1
undoubtedly         reporting           earnings            1
undoubtedly         result              increase            1
unearned            income              added               1
unearned            income              interchangeably     1
unearned            income              poor                1
unearned            income              we                  1
unemploy            ment                rates               1
unemployment        assumed             remain              1
unemployment        assumed             volun               1
unemployment        insurance           his                 1
unemployment        levels              poverty             1
unemployment        rate                assumed             1
unemployment        rate                between             1
unemployment        rate                compromise          1
unemployment        rate                have                1
unemployment        rate                some                1
unemployment        rate                would               1
unemployment        rates               below               1
unemployment        rates               between             1
unemployment        rates               can                 1
unemployment        rates               over                1
unemployment        rates               so                  1
unemployment        rates               stabilize           1
unemployment        rates               were                1
unemployment        reduction           ep                  1
unemployment        remains             constant            1
unemployment        secular             variable            1
unemployment        th                  o                   1
units               free                interpretation      1
univariable         distributions       l                   1
unless              some                steps               1
unless              steps               taken               1
unlikely            days                fiscal              1
unlikely            least               two                 1
unlikely            occur               holding             1
unpublished         table               t                   1
unstated            about               future              1
up                  effect              larger              1
up                  whatever            earnings            1
upper               bound               estimate            1
upper               bound               we                  1
upper               range               using               1
us                  assume              earnings            1
us                  see                 just                1
use                 his                 her                 1
use                 range               values              1
use                 transfers           unearned            1
used                addition            unemployment        1
used                adjust              induced             1
used                al                  regressions         1
used                calculate           aid                 1
used                extensively         aggregate           1
used                only                go                  1
used                paper               available           1
used                project             epo                 1
used                project             proportion          1
used                project             values              1
used                remainder           section             1
used                since               allows              1
used                summary             measure             1
used                yield               base                1
useful              comments            manuscript          1
useful              first               step                1
useful              standardize         two                 1
using               reduced             form                1
using               y                   values              1
usual               projection          equation            1
utility             from                substitution        1
value               depending           choice              1
value               poverty             line                1
values              aed                 given               1
values              aid                 log                 1
values              ep                  therefore           1
values              every               year                1
values              examining           distribution        1
values              first               scenario            1
values              incidence           earnings            1
